,id,accessionNo,cik,ticker,companyName,companyNameLong,formType,description,filedAt,linkToTxt,linkToHtml,linkToXbrl,linkToFilingDetails,entities,documentFormatFiles,dataFiles,seriesAndClassesContractsInformation,periodOfReport,effectivenessDate
0,fb882bd594c2e70288b490d692759027,0000320193-23-000064,320193,AAPL,Apple Inc.,Apple Inc. (Filer),10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)],2023-05-04T18:03:52-04:00,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/0000320193-23-000064.txt,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/0000320193-23-000064-index.htm,,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401.htm,"[{'companyName': 'Apple Inc. (Filer)', 'cik': '320193', 'irsNo': '942404110', 'stateOfIncorporation': 'CA', 'fiscalYearEnd': '0930', 'type': '10-Q', 'act': '34', 'fileNo': '001-36743', 'filmNo': '23890444', 'sic': '3571 Electronic Computers'}]","[{'sequence': '1', 'description': '10-Q', 'documentUrl': 'https://www.sec.gov/ix?doc=/Archives/edgar/data/320193/000032019323000064/aapl-20230401.htm', 'type': '10-Q', 'size': '1279490'}, {'sequence': '2', 'description': 'EX-31.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/a10-qexhibit31104012023.htm', 'type': 'EX-31.1', 'size': '10626'}, {'sequence': '3', 'description': 'EX-31.2', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/a10-qexhibit31204012023.htm', 'type': 'EX-31.2', 'size': '10643'}, {'sequence': '4', 'description': 'EX-32.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/a10-qexhibit32104012023.htm', 'type': 'EX-32.1', 'size': '8434'}, {'sequence': '10', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401_g1.jpg', 'type': 'GRAPHIC', 'size': '10963'}, {'sequence': '\xa0', 'description': 'Complete submission text file', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/0000320193-23-000064.txt', 'type': '\xa0', 'size': '6314786'}]","[{'sequence': '5', 'description': 'XBRL TAXONOMY EXTENSION SCHEMA DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401.xsd', 'type': 'EX-101.SCH', 'size': '38442'}, {'sequence': '6', 'description': 'XBRL TAXONOMY EXTENSION CALCULATION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401_cal.xml', 'type': 'EX-101.CAL', 'size': '86806'}, {'sequence': '7', 'description': 'XBRL TAXONOMY EXTENSION DEFINITION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401_def.xml', 'type': 'EX-101.DEF', 'size': '181210'}, {'sequence': '8', 'description': 'XBRL TAXONOMY EXTENSION LABEL LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401_lab.xml', 'type': 'EX-101.LAB', 'size': '505230'}, {'sequence': '9', 'description': 'XBRL TAXONOMY EXTENSION PRESENTATION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401_pre.xml', 'type': 'EX-101.PRE', 'size': '312183'}, {'sequence': '61', 'description': 'EXTRACTED XBRL INSTANCE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401_htm.xml', 'type': 'XML', 'size': '1205740'}]",[],2023-04-01,
1,3c56e35c3f0f7cf538a46168875335cb,0001571996-22-000044,1571996,DELL,Dell Technologies Inc.,Dell Technologies Inc. (Filer),10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)],2022-12-05T16:13:45-05:00,https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/0001571996-22-000044.txt,https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/0001571996-22-000044-index.htm,,https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028.htm,"[{'companyName': 'Dell Technologies Inc. (Filer)', 'cik': '1571996', 'irsNo': '800890963', 'stateOfIncorporation': 'DE', 'fiscalYearEnd': '0203', 'type': '10-Q', 'act': '34', 'fileNo': '001-37867', 'filmNo': '221445089', 'sic': '3571 Electronic Computers'}]","[{'sequence': '1', 'description': '10-Q', 'documentUrl': 'https://www.sec.gov/ix?doc=/Archives/edgar/data/1571996/000157199622000044/dell-20221028.htm', 'type': '10-Q', 'size': '3905924'}, {'sequence': '2', 'description': 'EX-4.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/exhibit41q3fy23.htm', 'type': 'EX-4.1', 'size': '21079'}, {'sequence': '3', 'description': 'EX-10.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/exhibit101q3fy23.htm', 'type': 'EX-10.1', 'size': '110892'}, {'sequence': '4', 'description': 'EX-22.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/exhibit221q3fy23.htm', 'type': 'EX-22.1', 'size': '11502'}, {'sequence': '5', 'description': 'EX-31.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/exhibit311q3fy23.htm', 'type': 'EX-31.1', 'size': '11898'}, {'sequence': '6', 'description': 'EX-31.2', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/exhibit312q3fy23.htm', 'type': 'EX-31.2', 'size': '11514'}, {'sequence': '7', 'description': 'EX-32.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/exhibit321q3fy23.htm', 'type': 'EX-32.1', 'size': '6975'}, {'sequence': '\xa0', 'description': 'Complete submission text file', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/0001571996-22-000044.txt', 'type': '\xa0', 'size': '17477207'}]","[{'sequence': '8', 'description': 'XBRL TAXONOMY EXTENSION SCHEMA DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028.xsd', 'type': 'EX-101.SCH', 'size': '85898'}, {'sequence': '9', 'description': 'XBRL TAXONOMY EXTENSION CALCULATION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028_cal.xml', 'type': 'EX-101.CAL', 'size': '179810'}, {'sequence': '10', 'description': 'XBRL TAXONOMY EXTENSION DEFINITION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028_def.xml', 'type': 'EX-101.DEF', 'size': '522898'}, {'sequence': '11', 'description': 'XBRL TAXONOMY EXTENSION LABEL LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028_lab.xml', 'type': 'EX-101.LAB', 'size': '1042161'}, {'sequence': '12', 'description': 'XBRL TAXONOMY EXTENSION PRESENTATION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028_pre.xml', 'type': 'EX-101.PRE', 'size': '773660'}, {'sequence': '122', 'description': 'EXTRACTED XBRL INSTANCE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1571996/000157199622000044/dell-20221028_htm.xml', 'type': 'XML', 'size': '3872508'}]",[],2022-10-28,
2,1025d52fcf7f5a24f634d36f15730a10,0001652044-21-000057,1652044,GOOGL,Alphabet Inc.,Alphabet Inc. (Filer),10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)],2021-10-26T19:47:06-04:00,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/0001652044-21-000057.txt,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/0001652044-21-000057-index.htm,,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930.htm,"[{'fiscalYearEnd': '1231', 'stateOfIncorporation': 'DE', 'act': '34', 'cik': '1652044', 'fileNo': '001-37580', 'irsNo': '611767919', 'companyName': 'Alphabet Inc. (Filer)', 'type': '10-Q', 'sic': '7370 Services-Computer Programming, Data Processing, Etc.', 'filmNo': '211350220'}]","[{'sequence': '1', 'size': '2548022', 'documentUrl': 'https://www.sec.gov/ix?doc=/Archives/edgar/data/1652044/000165204421000057/goog-20210930.htm', 'description': '10-Q', 'type': '10-Q'}, {'sequence': '2', 'size': '11024', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/googexhibit3101q32021.htm', 'description': 'EX-31.01', 'type': 'EX-31.01'}, {'sequence': '3', 'size': '11055', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/googexhibit3102q32021.htm', 'description': 'EX-31.02', 'type': 'EX-31.02'}, {'sequence': '4', 'size': '9538', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/googexhibit3201q32021.htm', 'description': 'EX-32.01', 'type': 'EX-32.01'}, {'sequence': '\xa0', 'size': '11760233', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/0001652044-21-000057.txt', 'description': 'Complete submission text file', 'type': '\xa0'}]","[{'sequence': '5', 'size': '57673', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930.xsd', 'description': 'XBRL TAXONOMY EXTENSION SCHEMA DOCUMENT', 'type': 'EX-101.SCH'}, {'sequence': '6', 'size': '124032', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930_cal.xml', 'description': 'XBRL TAXONOMY EXTENSION CALCULATION LINKBASE DOCUMENT', 'type': 'EX-101.CAL'}, {'sequence': '7', 'size': '350237', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930_def.xml', 'description': 'XBRL TAXONOMY EXTENSION DEFINITION LINKBASE DOCUMENT', 'type': 'EX-101.DEF'}, {'sequence': '8', 'size': '791968', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930_lab.xml', 'description': 'XBRL TAXONOMY EXTENSION LABEL LINKBASE DOCUMENT', 'type': 'EX-101.LAB'}, {'sequence': '9', 'size': '527179', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930_pre.xml', 'description': 'XBRL TAXONOMY EXTENSION PRESENTATION LINKBASE DOCUMENT', 'type': 'EX-101.PRE'}, {'sequence': '10', 'size': '2664733', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930_htm.xml', 'description': 'EXTRACTED XBRL INSTANCE DOCUMENT', 'type': 'XML'}]",[],2021-09-30,2021-09-30
3,f2d9ab63f5775eb296dd0f820e09984f,0001558370-23-006656,51143,IBM,INTERNATIONAL BUSINESS MACHINES CORP,INTERNATIONAL BUSINESS MACHINES CORP (Filer),10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)],2023-04-25T16:18:35-04:00,https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/0001558370-23-006656.txt,https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/0001558370-23-006656-index.htm,,https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331x10q.htm,"[{'companyName': 'INTERNATIONAL BUSINESS MACHINES CORP (Filer)', 'cik': '51143', 'irsNo': '130871985', 'stateOfIncorporation': 'NY', 'fiscalYearEnd': '1231', 'type': '10-Q', 'act': '34', 'fileNo': '001-02360', 'filmNo': '23845136', 'sic': '3570 Computer &amp; office Equipment'}]","[{'sequence': '1', 'description': '10-Q', 'documentUrl': 'https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000155837023006656/ibm-20230331x10q.htm', 'type': '10-Q', 'size': '4640651'}, {'sequence': '2', 'description': 'EX-31.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331xex31d1.htm', 'type': 'EX-31.1', 'size': '14558'}, {'sequence': '3', 'description': 'EX-31.2', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331xex31d2.htm', 'type': 'EX-31.2', 'size': '13255'}, {'sequence': '4', 'description': 'EX-32.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331xex32d1.htm', 'type': 'EX-32.1', 'size': '6574'}, {'sequence': '5', 'description': 'EX-32.2', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331xex32d2.htm', 'type': 'EX-32.2', 'size': '6656'}, {'sequence': '\xa0', 'description': 'Complete submission text file', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/0001558370-23-006656.txt', 'type': '\xa0', 'size': '19472990'}]","[{'sequence': '6', 'description': 'EX-101.SCH', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331.xsd', 'type': 'EX-101.SCH', 'size': '97512'}, {'sequence': '7', 'description': 'EX-101.CAL', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331_cal.xml', 'type': 'EX-101.CAL', 'size': '129313'}, {'sequence': '8', 'description': 'EX-101.DEF', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331_def.xml', 'type': 'EX-101.DEF', 'size': '450434'}, {'sequence': '9', 'description': 'EX-101.LAB', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331_lab.xml', 'type': 'EX-101.LAB', 'size': '886476'}, {'sequence': '10', 'description': 'EX-101.PRE', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331_pre.xml', 'type': 'EX-101.PRE', 'size': '674890'}, {'sequence': '108', 'description': 'EXTRACTED XBRL INSTANCE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/51143/000155837023006656/ibm-20230331x10q_htm.xml', 'type': 'XML', 'size': '4752405'}]",[],2023-03-31,
4,e811d1a4c0722b77e70d9e8e126d5af9,0001601046-23-000015,1601046,KEYS,"Keysight Technologies, Inc.","Keysight Technologies, Inc. (Filer)",10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)],2023-03-03T16:08:27-05:00,https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/0001601046-23-000015.txt,https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/0001601046-23-000015-index.htm,,https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131.htm,"[{'companyName': 'Keysight Technologies, Inc. (Filer)', 'cik': '1601046', 'irsNo': '464254555', 'stateOfIncorporation': 'DE', 'fiscalYearEnd': '1031', 'type': '10-Q', 'act': '34', 'fileNo': '001-36334', 'filmNo': '23703932', 'sic': '3823 Industrial Instruments For Measurement, Display, and Control'}]","[{'sequence': '1', 'description': '10-Q', 'documentUrl': 'https://www.sec.gov/ix?doc=/Archives/edgar/data/1601046/000160104623000015/keys-20230131.htm', 'type': '10-Q', 'size': '1752569'}, {'sequence': '2', 'description': 'EX-10.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-01312023xexx101.htm', 'type': 'EX-10.1', 'size': '939936'}, {'sequence': '3', 'description': 'EX-31.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-01312023xex311.htm', 'type': 'EX-31.1', 'size': '12255'}, {'sequence': '4', 'description': 'EX-31.2', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-01312023xex312.htm', 'type': 'EX-31.2', 'size': '12194'}, {'sequence': '5', 'description': 'EX-32.1', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-01312023xex321.htm', 'type': 'EX-32.1', 'size': '5791'}, {'sequence': '6', 'description': 'EX-32.2', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-01312023xex322.htm', 'type': 'EX-32.2', 'size': '5999'}, {'sequence': '\xa0', 'description': 'Complete submission text file', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/0001601046-23-000015.txt', 'type': '\xa0', 'size': '10123187'}]","[{'sequence': '7', 'description': 'XBRL TAXONOMY EXTENSION SCHEMA DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131.xsd', 'type': 'EX-101.SCH', 'size': '49295'}, {'sequence': '8', 'description': 'XBRL TAXONOMY EXTENSION CALCULATION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131_cal.xml', 'type': 'EX-101.CAL', 'size': '74957'}, {'sequence': '9', 'description': 'XBRL TAXONOMY EXTENSION DEFINITION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131_def.xml', 'type': 'EX-101.DEF', 'size': '319670'}, {'sequence': '10', 'description': 'XBRL TAXONOMY EXTENSION LABEL LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131_lab.xml', 'type': 'EX-101.LAB', 'size': '737932'}, {'sequence': '11', 'description': 'XBRL TAXONOMY EXTENSION PRESENTATION LINKBASE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131_pre.xml', 'type': 'EX-101.PRE', 'size': '509747'}, {'sequence': '90', 'description': 'EXTRACTED XBRL INSTANCE DOCUMENT', 'documentUrl': 'https://www.sec.gov/Archives/edgar/data/1601046/000160104623000015/keys-20230131_htm.xml', 'type': 'XML', 'size': '1665562'}]",[],2023-01-31,
